number,quality_score,anomaly_votes,is_consensus_bad,start,mode
063950,58.72247746653504,3,True,2024-07-10 13:08:13.120,tpc_kr83m
058727,58.76360327799331,4,True,2024-02-01 11:31:59.087,ambe_linked_hev
060200,58.789841535583435,5,True,2024-03-02 04:10:37.293,tpc_radon_hev
058725,58.80478140574024,3,True,2024-02-01 11:01:05.023,ambe_linked_hev
071313,58.82097773086862,4,True,2025-01-29 06:13:30.497,ambe_linked_hev
056874,58.83446104755622,4,True,2023-12-04 18:16:48.969,tpc_radon_hev
066247,58.878272444884814,5,True,2024-09-13 02:36:10.998,tpc_radon_hev
067312,58.87921299673665,4,True,2024-10-01 13:28:52.706,background_linked
066601,58.88100043527553,5,True,2024-09-18 00:06:08.619,tpc_radon_hev
057745,58.93700891118781,4,True,2023-12-24 02:54:49.886,tpc_kr83m
056865,59.01548506667389,5,True,2023-12-04 15:48:51.325,tpc_radon_hev
056882,59.03733594475561,4,True,2023-12-04 21:28:13.459,tpc_radon_hev
055143,59.15536362531939,3,True,2023-10-27 18:33:22.361,tpc_kr83m
073396,59.273153282558425,3,True,2025-02-24 15:09:10.308,background_linked
060199,59.32454553610803,4,True,2024-03-02 03:38:23.230,tpc_radon_hev
062647,59.34169968738017,3,True,2024-05-27 21:50:38.059,background_linked
062635,59.560022179462706,3,True,2024-05-26 21:49:14.908,background_linked
056892,59.56742103044687,3,True,2023-12-05 01:35:54.570,tpc_radon_hev
057840,59.58611822039634,3,True,2023-12-28 23:05:18.181,background_linked
057742,59.59708696681103,5,True,2023-12-24 01:21:54.997,tpc_kr83m
073406,59.614614889546715,3,True,2025-02-25 02:09:09.512,tpc_bkg
067315,59.665492040257575,4,True,2024-10-01 18:01:34.818,background_linked
056883,59.66965816450013,4,True,2023-12-04 21:59:15.660,tpc_radon_hev
066595,59.72582198118438,3,True,2024-09-17 22:02:27.382,tpc_radon_hev
066596,59.76563537057628,4,True,2024-09-17 22:33:24.684,tpc_radon_hev
063387,59.8419281599882,4,True,2024-06-22 03:32:37.347,background_linked
056866,59.8444624935578,4,True,2023-12-04 16:19:48.508,tpc_radon_hev
073400,59.85493361947715,3,True,2025-02-24 21:12:50.634,background_linked
056641,59.8600300870562,3,True,2023-12-02 11:53:03.530,tpc_radon_hev
060201,59.87266767000823,3,True,2024-03-02 04:41:30.968,tpc_radon_hev
060196,59.876024021164866,3,True,2024-03-02 02:36:35.581,tpc_radon_hev
066243,59.890018002731175,3,True,2024-09-13 01:34:20.391,tpc_radon_hev
063384,59.91244799293422,4,True,2024-06-21 22:59:54.421,background_linked
069624,59.96998500813538,3,True,2024-12-25 09:21:33.803,background_linked
056156,59.97013582553228,3,True,2023-11-20 13:28:18.298,ambe_linked_hev
056873,59.986310835677486,4,True,2023-12-04 17:45:50.995,tpc_radon_hev
060209,60.02996372432481,4,True,2024-03-02 07:47:01.827,tpc_radon_hev
056859,60.05793664657317,3,True,2023-12-04 14:06:14.046,tpc_rn_8pmts
057623,60.07829559453229,3,True,2023-12-21 16:03:47.148,ambe_link_all
056664,60.09761968012363,3,True,2023-12-02 17:50:44.485,tpc_rn_8pmts
066246,60.108652328732816,3,True,2024-09-13 02:05:17.442,tpc_radon_hev
071281,60.12762800551279,3,True,2025-01-28 07:47:43.549,ambe_linked_hev
056884,60.13538616346464,3,True,2023-12-04 22:30:12.670,tpc_radon_hev
066597,60.1520115437924,4,True,2024-09-17 23:04:21.773,tpc_radon_hev
056889,60.15757142765457,3,True,2023-12-05 00:03:03.400,tpc_radon_hev
